,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-31,131.63999938964844,132.0,130.17999267578125,130.22000122070312,113.48836517333984,8559200
1,2019-08-01,130.25999450683594,130.74000549316406,129.02000427246094,130.2899932861328,113.54934692382812,7870700
2,2019-08-02,130.86000061035156,131.47000122070312,129.77000427246094,131.07000732421875,114.2291488647461,6574900
3,2019-08-05,130.91000366210938,131.4600067138672,129.00999450683594,130.16000366210938,113.43604278564453,9480000
4,2019-08-06,130.33999633789062,131.22000122070312,129.58999633789062,130.77000427246094,113.9676742553711,7880600
5,2019-08-07,129.36000061035156,130.91000366210938,128.19000244140625,130.2100067138672,113.4796142578125,6771700
6,2019-08-08,130.97999572753906,131.9499969482422,130.22999572753906,131.67999267578125,114.76072692871094,5260500
7,2019-08-09,131.8000030517578,132.75999450683594,131.22999572753906,132.0399932861328,115.0744857788086,4677300
8,2019-08-12,131.5,132.6999969482422,131.2899932861328,131.92999267578125,114.9786148071289,6852100
9,2019-08-13,132.3000030517578,134.10000610351562,132.0,133.4199981689453,116.27715301513672,5013200
10,2019-08-14,132.52999877929688,132.5399932861328,130.1300048828125,130.25999450683594,113.52320098876953,7736200
11,2019-08-15,130.1699981689453,131.07000732421875,129.25,130.5399932861328,113.76719665527344,7251200
12,2019-08-16,131.47000122070312,131.6699981689453,130.60000610351562,131.36000061035156,114.48187255859375,5858900
13,2019-08-19,132.5,132.57000732421875,131.82000732421875,132.25,115.25749969482422,4958000
14,2019-08-20,131.9600067138672,132.66000366210938,130.4600067138672,130.60000610351562,113.81951904296875,7302000
15,2019-08-21,131.6999969482422,132.41000366210938,130.85000610351562,131.52999877929688,114.6300048828125,6912800
16,2019-08-22,131.60000610351562,132.1300048828125,130.8000030517578,131.27000427246094,114.4034423828125,7213500
17,2019-08-23,131.07000732421875,131.25999450683594,127.12999725341797,127.7300033569336,111.31827545166016,15714000
18,2019-08-26,127.41999816894531,128.0800018310547,126.62999725341797,127.80000305175781,112.21388244628906,8889500
19,2019-08-27,129.8800048828125,132.39999389648438,129.10000610351562,129.63999938964844,113.8294677734375,20183800
20,2019-08-28,127.86000061035156,128.8699951171875,127.01000213623047,128.67999267578125,112.98656463623047,9878800
21,2019-08-29,128.83999633789062,129.1999969482422,126.83000183105469,128.24000549316406,112.60021209716797,6749900
22,2019-08-30,128.27000427246094,129.10000610351562,127.62000274658203,128.36000061035156,112.70559692382812,7371100
23,2019-09-03,127.98999786376953,128.97999572753906,127.51000213623047,128.74000549316406,113.03923797607422,5710200
24,2019-09-04,129.49000549316406,129.58999633789062,128.0800018310547,128.86000061035156,113.14459228515625,4807200
25,2019-09-05,129.89999389648438,129.89999389648438,128.30999755859375,128.5800018310547,112.89874267578125,4754100
26,2019-09-06,128.8800048828125,129.22999572753906,128.07000732421875,128.2100067138672,112.57389068603516,6758300
27,2019-09-09,128.0,128.16000366210938,126.58999633789062,126.94999694824219,111.46754455566406,7684700
28,2019-09-10,127.33999633789062,129.5500030517578,126.33999633789062,129.5500030517578,113.75045776367188,8239500
29,2019-09-11,129.86000061035156,131.27999877929688,129.0800018310547,131.1699981689453,115.17286682128906,6203600
30,2019-09-12,131.36000061035156,131.77000427246094,130.05999755859375,130.42999267578125,114.52312469482422,5250000
31,2019-09-13,131.3300018310547,131.57000732421875,129.9600067138672,130.77999877929688,114.83045196533203,5369800
32,2019-09-16,130.11000061035156,130.75,129.3300018310547,129.5399932861328,113.7416763305664,5101700
33,2019-09-17,129.60000610351562,130.5,129.11000061035156,129.6699981689453,113.85582733154297,4976400
34,2019-09-18,129.89999389648438,130.55999755859375,128.77999877929688,130.41000366210938,114.50556945800781,4373600
35,2019-09-19,129.6300048828125,131.19000244140625,129.36000061035156,130.11000061035156,114.24217987060547,4730100
