,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-31,144.99000549316406,145.0,142.33999633789062,143.00999450683594,141.0457763671875,9710700
1,2019-08-01,143.33999633789062,144.52999877929688,141.25999450683594,141.85000610351562,139.9017333984375,8911700
2,2019-08-02,140.99000549316406,142.22000122070312,139.94000244140625,141.7100067138672,139.76364135742188,6539100
3,2019-08-05,139.13999938964844,140.22999572753906,137.02999877929688,138.3000030517578,136.4004669189453,10669700
4,2019-08-06,140.41000366210938,141.9499969482422,138.3699951171875,141.8699951171875,139.9214324951172,18818900
5,2019-08-07,134.92999267578125,135.8699951171875,132.25999450683594,134.86000061035156,133.00770568847656,29084500
6,2019-08-08,137.89999389648438,138.0,136.00999450683594,137.88999938964844,135.99609375,14054800
7,2019-08-09,137.10000610351562,139.24000549316406,136.75999450683594,138.52000427246094,136.61744689941406,8811900
8,2019-08-12,137.30999755859375,137.57000732421875,135.22999572753906,135.75,133.885498046875,7918900
9,2019-08-13,135.0,137.9199981689453,135.0,137.00999450683594,135.128173828125,8145400
10,2019-08-14,135.05999755859375,135.14999389648438,132.67999267578125,132.85000610351562,131.02532958984375,11797700
11,2019-08-15,133.5,134.27999877929688,132.47000122070312,133.41000366210938,131.57765197753906,7590100
12,2019-08-16,134.02000427246094,135.5,133.8300018310547,135.1999969482422,133.34303283691406,6353800
13,2019-08-19,136.7899932861328,137.6199951171875,134.27999877929688,135.2899932861328,133.4318084716797,11741800
14,2019-08-20,133.3300018310547,136.0399932861328,133.25999450683594,135.1300048828125,133.2740020751953,8628000
15,2019-08-21,134.61000061035156,136.05999755859375,134.0500030517578,135.75999450683594,133.89537048339844,6325000
16,2019-08-22,136.1999969482422,136.6699981689453,134.69000244140625,136.0800018310547,134.21095275878906,6967100
17,2019-08-23,135.50999450683594,136.44000244140625,131.02000427246094,131.6699981689453,129.8615264892578,10190900
18,2019-08-26,134.19000244140625,134.63999938964844,132.5500030517578,134.61000061035156,132.7611541748047,8093800
19,2019-08-27,135.77000427246094,135.99000549316406,134.19000244140625,134.49000549316406,132.64280700683594,6013600
20,2019-08-28,134.05999755859375,136.72999572753906,133.52000427246094,136.5500030517578,134.6745147705078,5950500
21,2019-08-29,138.1199951171875,138.67999267578125,137.4199981689453,137.83999633789062,135.94677734375,6532700
22,2019-08-30,138.2899932861328,138.5,136.75999450683594,137.25999450683594,135.374755859375,5622200
23,2019-09-03,136.3699951171875,136.4199981689453,135.05999755859375,136.30999755859375,134.43780517578125,5997400
24,2019-09-04,136.74000549316406,138.1999969482422,136.38999938964844,137.88999938964844,135.99609375,4285400
25,2019-09-05,138.9199981689453,139.27000427246094,138.32000732421875,138.83999633789062,136.9330596923828,5143500
26,2019-09-06,139.1300048828125,139.80999755859375,138.25,139.5500030517578,137.63330078125,4090000
