,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-31,157.38999938964844,157.88999938964844,152.3000030517578,154.5,154.05862426757812,7454200
1,2019-08-01,154.72999572753906,157.77999877929688,150.41000366210938,150.80999755859375,150.37916564941406,26124700
2,2019-08-02,149.8000030517578,149.89999389648438,145.30999755859375,145.6999969482422,145.28378295898438,13138900
3,2019-08-05,141.33999633789062,143.75,139.8000030517578,142.82000732421875,142.41200256347656,13070100
4,2019-08-06,143.7899932861328,144.9600067138672,141.9600067138672,142.8000030517578,142.39205932617188,6694000
5,2019-08-07,140.92999267578125,143.10000610351562,139.05999755859375,141.63999938964844,141.23536682128906,7635500
6,2019-08-08,143.52000427246094,144.9600067138672,142.32000732421875,143.82000732421875,143.40914916992188,8670300
7,2019-08-09,143.61000061035156,144.47000122070312,141.69000244140625,143.3699951171875,142.96041870117188,5286700
8,2019-08-12,141.5500030517578,141.97000122070312,140.0500030517578,140.72000122070312,140.31800842285156,4389500
9,2019-08-13,140.92999267578125,145.0,140.42999267578125,143.8800048828125,143.46897888183594,5205800
10,2019-08-14,141.2899932861328,142.36000061035156,137.8699951171875,139.72000122070312,139.32086181640625,8607800
11,2019-08-15,141.10000610351562,143.3000030517578,139.75,142.1300048828125,141.72396850585938,6647700
12,2019-08-16,143.05999755859375,145.33999633789062,142.52000427246094,143.88999938964844,143.47894287109375,5341100
13,2019-08-19,145.60000610351562,146.13999938964844,142.8800048828125,143.6699981689453,143.2595672607422,4632100
14,2019-08-20,144.16000366210938,146.5,143.05999755859375,145.5399932861328,145.1242218017578,6259200
15,2019-08-21,146.89999389648438,148.38999938964844,146.16000366210938,147.3800048828125,146.958984375,6142400
16,2019-08-22,149.49000549316406,149.89999389648438,145.47000122070312,148.24000549316406,147.8165283203125,11744500
17,2019-08-23,157.6999969482422,158.4199981689453,150.64999389648438,151.57000732421875,151.1370086669922,26531900
18,2019-08-26,153.50999450683594,155.2100067138672,151.52000427246094,155.13999938964844,154.69680786132812,8975400
19,2019-08-27,154.25999450683594,155.89999389648438,152.52999877929688,153.57000732421875,153.1313018798828,6516500
20,2019-08-28,152.5,152.77999877929688,150.8699951171875,151.8300018310547,151.39625549316406,5326800
21,2019-08-29,153.39999389648438,156.0,152.66000366210938,155.92999267578125,155.4845428466797,5979900
22,2019-08-30,156.4199981689453,158.22000122070312,153.6999969482422,156.07000732421875,155.6241455078125,7591000
23,2019-09-03,154.2100067138672,155.32000732421875,151.75999450683594,152.72999572753906,152.29368591308594,4953800
24,2019-09-04,154.08999633789062,154.9199981689453,152.32000732421875,152.4600067138672,152.02447509765625,3604500
25,2019-09-05,154.63999938964844,154.74000549316406,151.9499969482422,153.77000427246094,153.3307342529297,5065400
26,2019-09-06,153.97000122070312,154.0500030517578,150.77000427246094,151.07000732421875,150.63844299316406,4722300
27,2019-09-09,151.66000366210938,152.14999389648438,148.08999633789062,149.5399932861328,149.11280822753906,6265500
28,2019-09-10,148.77000427246094,151.66000366210938,147.74000549316406,149.64999389648438,149.22247314453125,6249700
29,2019-09-11,150.08999633789062,154.64999389648438,149.0399932861328,154.08999633789062,153.64979553222656,6242400
30,2019-09-12,155.0399932861328,156.8000030517578,154.41000366210938,154.75,154.30792236328125,4993500
31,2019-09-13,154.32000732421875,154.91000366210938,152.74000549316406,152.97999572753906,152.54296875,3763500
32,2019-09-16,151.64999389648438,154.10000610351562,151.36000061035156,153.00999450683594,152.57289123535156,2592300
33,2019-09-17,153.0,153.4499969482422,151.72999572753906,152.82000732421875,152.38343811035156,3028500
34,2019-09-18,152.35000610351562,152.91000366210938,150.57000732421875,152.77000427246094,152.33358764648438,2951200
35,2019-09-19,153.52000427246094,154.25,152.77000427246094,153.60000610351562,153.1612091064453,2947000
36,2019-09-20,154.69000244140625,156.8800048828125,153.6199951171875,155.1999969482422,154.7566375732422,11733000
37,2019-09-23,154.14999389648438,155.1999969482422,152.9600067138672,154.64999389648438,154.2082061767578,3642200
38,2019-09-24,154.27999877929688,156.27000427246094,151.08999633789062,152.0500030517578,151.6156463623047,4120800
39,2019-09-25,152.0500030517578,153.2100067138672,148.89999389648438,152.99000549316406,152.55294799804688,3445000
40,2019-09-26,152.4199981689453,153.39999389648438,151.83999633789062,152.33999633789062,151.90480041503906,3837300
41,2019-09-27,153.1199951171875,153.14999389648438,146.75,148.25999450683594,147.83645629882812,5858200
42,2019-09-30,147.9499969482422,148.97000122070312,147.41000366210938,148.44000244140625,148.01596069335938,3671200
43,2019-10-01,149.49000549316406,150.16000366210938,147.25,147.69000244140625,147.26809692382812,3172900
44,2019-10-02,146.05999755859375,146.5,143.1999969482422,144.22000122070312,143.80799865722656,4432400
45,2019-10-03,144.0,147.05999755859375,142.0800018310547,147.0,146.58006286621094,3660900
46,2019-10-04,148.27999877929688,148.9199981689453,146.2100067138672,148.02999877929688,147.60711669921875,3259000
47,2019-10-07,147.27999877929688,149.3300018310547,147.0,148.8000030517578,148.3749237060547,2704700
48,2019-10-08,147.5399932861328,148.33999633789062,145.80999755859375,145.91000366210938,145.49317932128906,2613200
49,2019-10-09,147.27000427246094,147.85000610351562,146.61000061035156,147.0500030517578,146.62991333007812,2273000
50,2019-10-10,146.83999633789062,147.55999755859375,145.50999450683594,146.41000366210938,145.9917449951172,2687400
51,2019-10-11,148.13999938964844,150.7100067138672,148.08999633789062,149.3699951171875,148.9432830810547,4663900
52,2019-10-14,149.39999389648438,150.27999877929688,148.8000030517578,149.3699951171875,148.9432830810547,1556900
53,2019-10-15,149.66000366210938,152.97000122070312,149.6199951171875,152.74000549316406,152.30368041992188,3942600
54,2019-10-16,147.25999450683594,150.85000610351562,145.82000732421875,146.97000122070312,146.55014038085938,8988600
55,2019-10-17,147.5800018310547,148.0399932861328,145.50999450683594,146.1699981689453,145.75242614746094,5024400
56,2019-10-18,146.3000030517578,146.44000244140625,142.39999389648438,144.08999633789062,143.67837524414062,6080000
57,2019-10-21,144.10000610351562,145.19000244140625,143.0,144.5500030517578,144.13706970214844,3358000
58,2019-10-22,145.0500030517578,145.9600067138672,142.13999938964844,142.3300018310547,141.92340087890625,4460500
59,2019-10-23,142.11000061035156,145.57000732421875,141.49000549316406,145.1300048828125,144.7154083251953,4761400
60,2019-10-24,146.58999633789062,148.7899932861328,146.39999389648438,148.1199951171875,147.6968536376953,5280100
61,2019-10-25,147.0500030517578,150.66000366210938,146.3000030517578,150.49000549316406,150.0601043701172,4991400
62,2019-10-28,151.1999969482422,154.9199981689453,149.42999267578125,154.7899932861328,154.34780883789062,7576700
63,2019-10-29,154.77999877929688,156.1300048828125,154.4199981689453,155.08999633789062,154.64694213867188,5477300
64,2019-10-30,155.74000549316406,158.4199981689453,155.00999450683594,158.27999877929688,157.8278350830078,4724500
65,2019-10-31,156.55999755859375,158.27999877929688,155.2100067138672,156.49000549316406,156.04296875,4578300
66,2019-11-01,157.91000366210938,160.08999633789062,156.75,159.74000549316406,159.28367614746094,4771100
67,2019-11-04,160.94000244140625,161.25,156.69000244140625,157.60000610351562,157.14979553222656,5748100
68,2019-11-05,157.58999633789062,159.1199951171875,155.47000122070312,158.14999389648438,157.69821166992188,4015000
69,2019-11-06,158.94000244140625,160.0,157.75,158.92999267578125,158.47596740722656,4207400
70,2019-11-07,158.92999267578125,161.1300048828125,158.0800018310547,159.5,159.0443572998047,3802300
71,2019-11-08,159.25,161.2100067138672,158.91000366210938,161.11000061035156,160.64974975585938,3265300
72,2019-11-11,161.22000122070312,162.22999572753906,160.25,161.77999877929688,161.31784057617188,3541200
73,2019-11-12,162.0,164.3699951171875,161.58999633789062,162.86000061035156,162.39476013183594,3710600
74,2019-11-13,163.0500030517578,164.4199981689453,162.02000427246094,162.60000610351562,162.135498046875,5389700
75,2019-11-14,163.02999877929688,163.5800018310547,162.38999938964844,163.0500030517578,162.58421325683594,3820700
76,2019-11-15,163.72000122070312,163.92999267578125,160.99000549316406,163.2100067138672,162.74375915527344,3693000
77,2019-11-18,164.0,164.0,161.88999938964844,162.77000427246094,162.3050079345703,5556700
78,2019-11-19,163.63999938964844,164.4499969482422,161.83999633789062,163.9600067138672,163.4916229248047,4952900
79,2019-11-20,163.44000244140625,166.33999633789062,162.25,164.1999969482422,163.7309112548828,8450300
80,2019-11-21,165.32000732421875,165.91000366210938,162.2100067138672,162.8800048828125,162.41470336914062,5724200
81,2019-11-22,162.97999572753906,163.49000549316406,161.3800048828125,162.80999755859375,162.3448944091797,3761900
82,2019-11-25,163.77999877929688,164.64999389648438,161.4499969482422,161.7100067138672,161.248046875,5509300
83,2019-11-26,161.55999755859375,162.61000061035156,161.30999755859375,162.5399932861328,162.07565307617188,5881400
84,2019-11-27,161.9199981689453,162.8300018310547,161.11000061035156,161.50999450683594,161.04859924316406,4012800
85,2019-11-29,161.61000061035156,163.41000366210938,161.32000732421875,162.88999938964844,162.42466735839844,2432500
86,2019-12-02,163.10000610351562,163.2100067138672,158.10000610351562,161.0,160.54006958007812,5117400
87,2019-12-03,156.9600067138672,161.85000610351562,156.19000244140625,161.57000732421875,161.1084442138672,6216400
88,2019-12-04,160.3800048828125,160.69000244140625,154.5,156.42999267578125,155.98312377929688,17803300
89,2019-12-05,155.74000549316406,158.9199981689453,155.25,158.22000122070312,157.76800537109375,7126600
90,2019-12-06,158.10000610351562,159.5,157.58999633789062,158.00999450683594,157.55860900878906,4751200
91,2019-12-09,157.3800048828125,158.89999389648438,157.05999755859375,157.47999572753906,157.03012084960938,3709000
92,2019-12-10,157.00999450683594,157.6699981689453,156.1699981689453,156.39999389648438,155.9532012939453,4074700
93,2019-12-11,156.83999633789062,156.8800048828125,155.47999572753906,156.38999938964844,155.9432373046875,4867500
94,2019-12-12,155.77000427246094,158.99000549316406,155.30999755859375,158.58999633789062,158.13694763183594,5353900
95,2019-12-13,158.86000061035156,161.49000549316406,158.5500030517578,161.1300048828125,160.66969299316406,5742300
96,2019-12-16,160.85000610351562,162.74000549316406,160.82000732421875,161.9600067138672,161.49732971191406,5370000
97,2019-12-17,162.0,162.3699951171875,159.74000549316406,161.6300048828125,161.16827392578125,4789600
98,2019-12-18,161.8000030517578,163.27999877929688,161.47999572753906,161.47999572753906,161.01869201660156,4144800
99,2019-12-19,161.58999633789062,163.33999633789062,160.8300018310547,163.3300018310547,162.86341857910156,4185400
100,2019-12-20,164.72999572753906,165.1699981689453,163.6300048828125,164.5500030517578,164.07992553710938,8586700
101,2019-12-23,164.0399932861328,164.8699951171875,163.35000610351562,163.74000549316406,163.27224731445312,4368600
102,2019-12-24,163.30999755859375,163.83999633789062,162.8800048828125,163.25,162.78363037109375,1238000
103,2019-12-26,163.39999389648438,164.52999877929688,163.27000427246094,164.50999450683594,164.0400390625,2155500
104,2019-12-27,164.86000061035156,165.4600067138672,163.89999389648438,164.97999572753906,164.50869750976562,3409900
105,2019-12-30,164.86000061035156,164.94000244140625,161.1999969482422,162.44000244140625,161.97596740722656,3197100
106,2019-12-31,162.0399932861328,163.25999450683594,161.8000030517578,162.63999938964844,162.17538452148438,3273500
107,2020-01-02,163.9199981689453,167.07000732421875,163.5800018310547,166.99000549316406,166.51295471191406,5189300
108,2020-01-03,165.05999755859375,166.77000427246094,165.0,166.1699981689453,165.69529724121094,3205400
109,2020-01-06,165.0,173.6699981689453,164.4499969482422,173.4499969482422,172.95449829101562,8836200
110,2020-01-07,173.22999572753906,176.8699951171875,172.08999633789062,176.0,175.49720764160156,8272700
111,2020-01-08,175.22999572753906,178.85000610351562,174.75,177.3300018310547,176.82342529296875,7225100
112,2020-01-09,178.83999633789062,179.89999389648438,177.2899932861328,179.60000610351562,179.08694458007812,5952900
113,2020-01-10,179.83999633789062,180.67999267578125,178.69000244140625,180.1999969482422,179.6852264404297,5111800
114,2020-01-13,181.25999450683594,184.4499969482422,181.1300048828125,183.85000610351562,183.32479858398438,6202600
115,2020-01-14,183.5,183.85000610351562,182.0399932861328,182.1199951171875,181.5997314453125,4342300
116,2020-01-15,181.67999267578125,183.08999633789062,180.6199951171875,181.05999755859375,180.54275512695312,3886600
117,2020-01-16,182.22999572753906,183.11000061035156,180.9600067138672,182.69000244140625,182.16810607910156,3485300
118,2020-01-17,183.22999572753906,183.33999633789062,181.36000061035156,182.22999572753906,181.70941162109375,4577000
119,2020-01-21,181.50999450683594,186.0,181.5,185.27000427246094,184.74073791503906,6302400
120,2020-01-22,185.38999938964844,186.44000244140625,182.69000244140625,182.75,182.22793579101562,4781800
121,2020-01-23,183.2100067138672,184.3000030517578,181.3000030517578,183.97999572753906,183.4544219970703,4369000
122,2020-01-24,185.0,186.1300048828125,181.1300048828125,182.11000061035156,181.5897674560547,4653600
123,2020-01-27,178.77000427246094,181.72999572753906,177.3000030517578,180.7100067138672,180.1937713623047,4239400
124,2020-01-28,181.13999938964844,183.86000061035156,180.35000610351562,182.85000610351562,182.32765197753906,3445300
125,2020-01-29,184.0,184.10000610351562,181.6199951171875,181.77000427246094,181.25074768066406,2785500
126,2020-01-30,180.89999389648438,185.94000244140625,180.5399932861328,185.6699981689453,185.13958740234375,3715700
127,2020-01-31,184.86000061035156,186.02999877929688,180.7899932861328,182.30999755859375,181.7891845703125,4193300
128,2020-02-03,183.25999450683594,185.8699951171875,181.85000610351562,185.4199981689453,184.8903045654297,4755200
129,2020-02-04,188.0,189.69000244140625,186.64999389648438,188.33999633789062,187.80197143554688,3983200
130,2020-02-05,190.39999389648438,190.5500030517578,182.86000061035156,185.49000549316406,184.96011352539062,6162700
131,2020-02-06,186.8300018310547,187.55999755859375,184.24000549316406,186.72999572753906,186.19656372070312,4102700
132,2020-02-07,186.85000610351562,188.64999389648438,185.64999389648438,185.72000122070312,185.18943786621094,3713100
133,2020-02-10,186.1699981689453,189.27000427246094,185.55999755859375,189.1199951171875,188.57972717285156,3873500
134,2020-02-11,191.47999572753906,192.60000610351562,188.64999389648438,189.11000061035156,188.56976318359375,4299200
135,2020-02-12,189.7100067138672,190.52000427246094,186.77000427246094,189.4600067138672,188.91876220703125,4535400
136,2020-02-13,188.5,191.0500030517578,188.4199981689453,188.63999938964844,188.10110473632812,3132100
137,2020-02-14,189.35000610351562,190.25,188.10000610351562,189.9499969482422,189.40736389160156,3599400
138,2020-02-18,190.9499969482422,191.5,188.9199981689453,191.08999633789062,190.54409790039062,4957000
139,2020-02-19,192.0,193.9199981689453,191.8000030517578,192.8699951171875,192.3190155029297,3903200
140,2020-02-20,194.0,195.72000122070312,189.77000427246094,193.36000061035156,192.8076171875,5451200
141,2020-02-21,191.83999633789062,192.0399932861328,186.72000122070312,189.5,188.95864868164062,5242100
142,2020-02-24,178.7899932861328,187.14999389648438,178.7899932861328,185.94000244140625,185.40882873535156,8463300
143,2020-02-25,188.47000122070312,189.97999572753906,179.42999267578125,181.27000427246094,180.75216674804688,11361100
144,2020-02-26,176.5399932861328,182.6699981689453,174.25,178.8699951171875,178.3590087890625,13923100
145,2020-02-27,172.2100067138672,178.3300018310547,170.0500030517578,172.14999389648438,171.65821838378906,9927300
146,2020-02-28,164.99000549316406,171.77000427246094,163.1199951171875,170.39999389648438,169.9132080078125,12640800
147,2020-03-02,172.1999969482422,176.7899932861328,168.58999633789062,176.75999450683594,176.25503540039062,7761000
148,2020-03-03,178.41000366210938,178.4199981689453,167.08999633789062,169.3699951171875,168.8861541748047,8323500
149,2020-03-04,172.25,175.80999755859375,169.6300048828125,175.69000244140625,175.1881103515625,5846300
150,2020-03-05,172.57000732421875,173.75,168.10000610351562,169.60000610351562,169.11549377441406,5797500
151,2020-03-06,165.6699981689453,167.57000732421875,158.5399932861328,164.0800018310547,163.6112823486328,9757700
152,2020-03-09,151.6999969482422,157.7100067138672,150.63999938964844,151.2100067138672,150.7780303955078,9657100
153,2020-03-10,157.22999572753906,161.47000122070312,151.0,161.33999633789062,160.87908935546875,11443900
154,2020-03-11,157.67999267578125,159.6199951171875,150.14999389648438,154.57000732421875,154.12843322753906,10341300
155,2020-03-12,144.33999633789062,151.22999572753906,140.10000610351562,140.58999633789062,140.18836975097656,13213000
156,2020-03-13,149.47000122070312,149.5,135.32000732421875,147.77999877929688,147.3578338623047,13765400
157,2020-03-16,134.00999450683594,141.5500030517578,123.38999938964844,124.30000305175781,123.94491577148438,13845300
158,2020-03-17,127.0,138.00999450683594,122.91999816894531,135.4199981689453,135.03314208984375,12191500
