,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-31,221.24000549316406,221.97999572753906,219.00999450683594,220.1300048828125,194.5714874267578,1991100
1,2019-08-01,219.35000610351562,219.9499969482422,210.75999450683594,211.60000610351562,187.03195190429688,3070100
2,2019-08-02,211.5800018310547,211.5800018310547,205.30999755859375,209.3699951171875,185.06080627441406,2503000
3,2019-08-05,205.82000732421875,205.82000732421875,199.5800018310547,201.67999267578125,178.26370239257812,2794200
4,2019-08-06,203.55999755859375,206.07000732421875,200.88999938964844,206.00999450683594,182.0909423828125,2349400
5,2019-08-07,201.11000061035156,205.9600067138672,199.0500030517578,205.74000549316406,181.85231018066406,2454200
6,2019-08-08,207.1699981689453,207.8000030517578,203.5399932861328,207.0,182.9660186767578,2342200
7,2019-08-09,205.6199951171875,208.3000030517578,203.86000061035156,206.89999389648438,182.8776092529297,1790100
8,2019-08-12,203.27999877929688,204.14999389648438,200.47999572753906,201.52000427246094,178.12225341796875,1479300
9,2019-08-13,201.50999450683594,206.60000610351562,200.22999572753906,204.11000061035156,180.41156005859375,2115900
10,2019-08-14,199.8000030517578,199.91000366210938,195.05999755859375,195.55999755859375,172.85427856445312,3025100
11,2019-08-15,195.91000366210938,196.97000122070312,193.7100067138672,196.17999267578125,173.40225219726562,1981900
12,2019-08-16,197.02999877929688,200.6699981689453,197.0,199.4199981689453,176.26608276367188,1878700
13,2019-08-19,203.80999755859375,204.4499969482422,201.82000732421875,202.1999969482422,178.7233123779297,1646100
14,2019-08-20,200.2100067138672,201.99000549316406,199.6999969482422,199.97999572753906,176.7610626220703,1545600
15,2019-08-21,202.74000549316406,203.02000427246094,200.1699981689453,200.67999267578125,177.3798065185547,1160800
16,2019-08-22,202.27999877929688,203.4499969482422,200.91000366210938,202.4199981689453,178.91781616210938,1275900
17,2019-08-23,200.80999755859375,201.8800048828125,195.19000244140625,196.1999969482422,173.41995239257812,2200500
18,2019-08-26,198.27000427246094,199.7100067138672,198.0,199.64999389648438,176.46939086914062,1441900
19,2019-08-27,200.3300018310547,200.86000061035156,196.5,198.07000732421875,175.07286071777344,1513300
20,2019-08-28,196.57000732421875,201.47000122070312,196.25,200.4199981689453,177.14999389648438,1437800
21,2019-08-29,201.36000061035156,204.3699951171875,201.36000061035156,203.44000244140625,180.94790649414062,1816800
22,2019-08-30,204.85000610351562,205.2100067138672,203.00999450683594,203.91000366210938,181.36595153808594,1529600
23,2019-09-03,201.10000610351562,201.61000061035156,196.5800018310547,198.97000122070312,176.97207641601562,2633600
24,2019-09-04,201.49000549316406,202.10000610351562,200.0500030517578,201.72999572753906,179.4269561767578,1720600
25,2019-09-05,205.27000427246094,208.92999267578125,205.0399932861328,207.0500030517578,184.1588134765625,2237900
26,2019-09-06,207.05999755859375,208.25,205.57000732421875,207.2100067138672,184.30111694335938,1438800
27,2019-09-09,209.22000122070312,213.8800048828125,208.44000244140625,211.97999572753906,188.54373168945312,2734500
28,2019-09-10,213.5,217.08999633789062,213.22000122070312,215.6300048828125,191.79017639160156,2615800
29,2019-09-11,215.2100067138672,216.85000610351562,213.36000061035156,216.8000030517578,192.8308563232422,1886300
30,2019-09-12,216.3800048828125,220.75999450683594,215.14999389648438,218.74000549316406,194.55638122558594,2913800
31,2019-09-13,220.35000610351562,221.5,219.1999969482422,219.89999389648438,195.58810424804688,2722400
32,2019-09-16,217.82000732421875,219.3300018310547,216.32000732421875,217.22000122070312,193.20440673828125,2205500
33,2019-09-17,215.8000030517578,216.13999938964844,212.5399932861328,215.91000366210938,192.03924560546875,2429100
34,2019-09-18,214.8300018310547,217.88999938964844,213.3000030517578,217.0800018310547,193.07986450195312,2474900
35,2019-09-19,217.5800018310547,217.92999267578125,215.05999755859375,215.22999572753906,191.4343719482422,1596200
36,2019-09-20,214.66000366210938,216.67999267578125,213.6300048828125,213.74000549316406,190.10914611816406,5458900
37,2019-09-23,212.85000610351562,214.11000061035156,211.55999755859375,213.4600067138672,189.86013793945312,1485500
38,2019-09-24,214.0399932861328,214.1999969482422,206.8000030517578,207.75,184.78140258789062,2837600
39,2019-09-25,207.9600067138672,211.08999633789062,207.4499969482422,210.02999877929688,186.80929565429688,1593400
40,2019-09-26,209.0500030517578,209.97000122070312,208.11000061035156,208.22000122070312,185.19944763183594,1685500
41,2019-09-27,209.85000610351562,210.5500030517578,208.08999633789062,208.97000122070312,185.86654663085938,1530900
42,2019-09-30,209.7100067138672,209.7100067138672,206.8300018310547,207.22999572753906,184.31884765625,1794500
43,2019-10-01,207.00999450683594,209.3800048828125,202.61000061035156,202.69000244140625,180.28082275390625,3156200
44,2019-10-02,201.69000244140625,201.8800048828125,197.60000610351562,198.25,176.33169555664062,3386800
45,2019-10-03,197.61000061035156,198.3699951171875,193.99000549316406,197.24000549316406,175.43336486816406,2914500
46,2019-10-04,196.99000549316406,201.22999572753906,196.0399932861328,200.8000030517578,178.59982299804688,3021100
47,2019-10-07,200.7899932861328,202.52999877929688,199.47000122070312,200.39999389648438,178.24400329589844,2202200
48,2019-10-08,197.60000610351562,198.9499969482422,195.9199981689453,197.3699951171875,175.54901123046875,2654900
49,2019-10-09,198.19000244140625,198.97999572753906,196.67999267578125,196.85000610351562,175.08651733398438,2443500
50,2019-10-10,197.58999633789062,201.32000732421875,197.5399932861328,199.8699951171875,177.77256774902344,2108000
51,2019-10-11,203.72000122070312,207.2899932861328,203.72000122070312,204.67999267578125,182.0508270263672,3334300
52,2019-10-14,203.8300018310547,206.1699981689453,202.9199981689453,205.82000732421875,183.06475830078125,2286100
53,2019-10-15,202.0,208.24000549316406,198.61000061035156,206.4600067138672,183.634033203125,8241900
54,2019-10-16,206.1699981689453,208.6199951171875,206.10000610351562,207.4199981689453,184.48788452148438,3405800
55,2019-10-17,208.2899932861328,208.92999267578125,204.38999938964844,206.4600067138672,183.634033203125,2876500
56,2019-10-18,204.99000549316406,208.05999755859375,204.99000549316406,206.52000427246094,183.68740844726562,2207000
57,2019-10-21,208.6699981689453,210.86000061035156,207.67999267578125,209.25,186.1155242919922,1934900
58,2019-10-22,209.58999633789062,211.64999389648438,208.30999755859375,209.60000610351562,186.42684936523438,1868000
59,2019-10-23,209.22000122070312,212.02000427246094,209.0,211.32000732421875,187.9566650390625,1574500
60,2019-10-24,211.61000061035156,213.14999389648438,209.77999877929688,211.0500030517578,187.71652221679688,1266500
61,2019-10-25,210.17999267578125,215.4199981689453,210.17999267578125,214.22999572753906,190.54495239257812,2602100
62,2019-10-28,216.32000732421875,218.9199981689453,215.69000244140625,217.75,193.67581176757812,2707800
63,2019-10-29,217.22000122070312,219.27999877929688,216.4499969482422,217.63999938964844,193.57797241210938,2030800
64,2019-10-30,217.02000427246094,217.0500030517578,213.80999755859375,215.80999755859375,191.95030212402344,1584900
65,2019-10-31,215.14999389648438,215.36000061035156,211.32000732421875,213.3800048828125,189.78895568847656,1876200
66,2019-11-01,215.25999450683594,217.88999938964844,214.75,217.38999938964844,193.35562133789062,2112300
67,2019-11-04,219.6999969482422,220.69000244140625,218.57000732421875,219.8699951171875,195.56143188476562,2538100
68,2019-11-05,220.8000030517578,221.77999877929688,218.47000122070312,218.63999938964844,194.4674072265625,2525100
69,2019-11-06,218.00999450683594,219.07000732421875,216.5500030517578,218.4199981689453,194.27174377441406,1863000
70,2019-11-07,220.77000427246094,224.77000427246094,220.41000366210938,223.2899932861328,198.60336303710938,3748600
71,2019-11-08,223.0,223.22999572753906,221.10000610351562,222.91000366210938,198.26531982421875,1610800
72,2019-11-11,220.89999389648438,221.41000366210938,218.52000427246094,219.02999877929688,194.8142852783203,2754500
73,2019-11-12,218.55999755859375,221.11000061035156,217.92999267578125,220.41000366210938,196.04171752929688,1891600
74,2019-11-13,218.38999938964844,219.83999633789062,217.00999450683594,219.32000732421875,195.07223510742188,1756000
75,2019-11-14,218.7899932861328,220.47000122070312,218.02999877929688,219.42999267578125,195.17005920410156,1483100
76,2019-11-15,220.0,221.08999633789062,219.0399932861328,220.25,195.8994140625,1693100
77,2019-11-18,219.72999572753906,219.9499969482422,218.0399932861328,219.72999572753906,195.43690490722656,1603400
78,2019-11-19,220.55999755859375,220.67999267578125,218.30999755859375,220.0399932861328,195.71261596679688,1817100
79,2019-11-20,218.36000061035156,219.47000122070312,216.39999389648438,217.91000366210938,193.81809997558594,2177700
80,2019-11-21,218.60000610351562,219.32000732421875,216.82000732421875,218.22999572753906,194.10272216796875,1677700
81,2019-11-22,218.0,220.7100067138672,218.0,220.27999877929688,195.9261016845703,1529100
