,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-07-31,119.66000366210938,120.68000030517578,117.06999969482422,118.04000091552734,104.28179931640625,12641800
1,2019-08-01,118.55999755859375,119.16999816894531,116.7300033569336,116.7300033569336,103.12449645996094,11308600
2,2019-08-02,116.51000213623047,117.08000183105469,115.69000244140625,116.44000244140625,102.86827850341797,12266100
3,2019-08-05,116.08999633789062,116.30000305175781,112.83000183105469,113.08000183105469,99.89990234375,12974800
4,2019-08-06,113.6500015258789,115.0,113.18000030517578,114.27999877929688,100.96003723144531,9490600
5,2019-08-07,113.75,116.23999786376953,112.68000030517578,115.5199966430664,102.05551147460938,9507600
6,2019-08-08,115.5199966430664,117.48999786376953,115.33999633789062,117.44000244140625,103.75171661376953,7416600
7,2019-08-09,117.62000274658203,118.04000091552734,115.8499984741211,116.77999877929688,103.16865539550781,6939500
8,2019-08-12,116.77999877929688,117.66999816894531,115.58999633789062,116.02999877929688,102.50606536865234,4996200
9,2019-08-13,116.51000213623047,118.06999969482422,116.33999633789062,117.25,103.58386993408203,6722000
10,2019-08-14,116.45999908447266,117.94000244140625,115.66000366210938,115.79000091552734,102.2940673828125,10148300
11,2019-08-15,116.80000305175781,118.08999633789062,116.44000244140625,117.38999938964844,103.70755767822266,7758000
12,2019-08-16,118.05999755859375,119.54000091552734,117.5999984741211,119.18000030517578,105.28892517089844,8302400
13,2019-08-19,119.97000122070312,120.44999694824219,119.11000061035156,120.23999786376953,106.22537231445312,5867100
14,2019-08-20,120.05000305175781,120.26000213623047,118.79000091552734,118.9000015258789,105.04156494140625,6744300
15,2019-08-21,119.2699966430664,119.6500015258789,118.68000030517578,119.19999694824219,105.30657196044922,4037400
16,2019-08-22,119.08000183105469,119.79000091552734,118.69999694824219,119.41999816894531,105.5009536743164,4558400
17,2019-08-23,119.13999938964844,120.11000061035156,116.43000030517578,117.31999969482422,103.64570617675781,7336800
18,2019-08-26,117.75,119.5999984741211,117.22000122070312,119.31999969482422,105.41261291503906,5661500
19,2019-08-27,119.98999786376953,121.05000305175781,119.77999877929688,120.55000305175781,106.49925231933594,6996300
20,2019-08-28,120.45999908447266,121.43000030517578,119.62999725341797,121.4000015258789,107.25017547607422,4600300
21,2019-08-29,121.79000091552734,122.0,120.31999969482422,121.18000030517578,107.05581665039062,5011500
22,2019-08-30,121.95999908447266,122.0,119.51000213623047,120.2300033569336,106.21651458740234,6007100
23,2019-09-03,119.79000091552734,121.54000091552734,119.62999725341797,121.36000061035156,107.21483612060547,4959300
24,2019-09-04,121.8499984741211,123.27999877929688,121.45999908447266,123.20999908447266,108.84921264648438,5586900
25,2019-09-05,123.23999786376953,123.43000030517578,122.18000030517578,122.76000213623047,108.45167541503906,7491900
26,2019-09-06,123.0,123.37999725341797,122.54000091552734,122.87000274658203,108.54882049560547,5306900
27,2019-09-09,122.70999908447266,122.77999877929688,121.77999877929688,122.16999816894531,107.93041229248047,7662400
28,2019-09-10,121.02999877929688,121.18000030517578,119.58000183105469,119.87999725341797,105.9073257446289,9582200
29,2019-09-11,119.86000061035156,121.33999633789062,119.36000061035156,121.2699966430664,107.13532257080078,7565500
30,2019-09-12,122.6500015258789,123.20999908447266,121.62000274658203,122.7699966430664,108.46046447753906,6194300
31,2019-09-13,121.81999969482422,122.58000183105469,121.5,122.12000274658203,107.88626098632812,6777400
32,2019-09-16,121.80999755859375,121.95999908447266,119.0199966430664,119.75,105.79249572753906,9626700
33,2019-09-17,119.62999725341797,121.98999786376953,119.44000244140625,121.16000366210938,107.03813934326172,6377100
34,2019-09-18,121.2699966430664,121.95999908447266,120.7699966430664,121.41000366210938,107.25902557373047,5684200
35,2019-09-19,121.38999938964844,122.2300033569336,121.23999786376953,121.9000015258789,107.69189453125,4525800
36,2019-09-20,122.12999725341797,122.5999984741211,121.75,122.23999786376953,107.99225616455078,15362000
37,2019-09-23,122.19999694824219,123.7699966430664,121.97000122070312,123.22000122070312,108.85803985595703,6060400
38,2019-09-24,123.69999694824219,124.7300033569336,123.36000061035156,123.61000061035156,109.20257568359375,7633200
39,2019-09-25,123.55999755859375,123.83000183105469,122.94999694824219,123.0199966430664,108.68136596679688,5812600
40,2019-09-26,123.63999938964844,125.0,123.52999877929688,124.30999755859375,109.82099151611328,6984800
41,2019-09-27,124.41000366210938,124.87999725341797,123.72000122070312,124.56999969482422,110.05068969726562,5589800
42,2019-09-30,124.56999969482422,125.36000061035156,124.12999725341797,124.37999725341797,109.88285064697266,5206900
43,2019-10-01,124.36000061035156,124.63999938964844,123.19999694824219,123.8499984741211,109.41459655761719,5415700
44,2019-10-02,123.19999694824219,123.6500015258789,120.20999908447266,121.08000183105469,106.96748352050781,6755100
45,2019-10-03,121.66999816894531,122.54000091552734,120.83999633789062,121.73999786376953,107.55054473876953,5171000
46,2019-10-04,122.19000244140625,124.05999755859375,121.98999786376953,124.0,109.54712677001953,4377900
47,2019-10-07,123.52999877929688,123.88999938964844,122.68000030517578,122.83999633789062,108.52232360839844,4749700
48,2019-10-08,122.66000366210938,122.93000030517578,120.87999725341797,120.93000030517578,106.83494567871094,5545300
49,2019-10-09,121.80999755859375,122.38999938964844,121.43000030517578,121.9800033569336,107.7625732421875,3775600
50,2019-10-10,121.33000183105469,122.19000244140625,120.80000305175781,121.94000244140625,107.72723388671875,3943400
51,2019-10-11,122.04000091552734,122.05999755859375,120.81999969482422,121.08999633789062,106.97630310058594,6292200
52,2019-10-14,121.62000274658203,121.62000274658203,119.58000183105469,120.05000305175781,106.05752563476562,7360200
53,2019-10-15,120.19000244140625,120.55999755859375,116.69999694824219,117.19999694824219,103.53971099853516,11113900
54,2019-10-16,117.66999816894531,117.7699966430664,116.51000213623047,117.52999877929688,103.83123016357422,7973100
55,2019-10-17,117.30999755859375,117.63999938964844,116.55000305175781,116.62999725341797,103.69432830810547,5956900
56,2019-10-18,116.55000305175781,117.75,116.16999816894531,117.47000122070312,104.44115447998047,9016700
57,2019-10-21,117.41999816894531,119.12000274658203,117.3499984741211,119.08000183105469,105.87257385253906,6731600
58,2019-10-22,124.0,124.22000122070312,121.5999984741211,122.18000030517578,108.62875366210938,14410500
59,2019-10-23,121.98999786376953,123.7300033569336,121.83999633789062,123.0,109.35780334472656,8249300
60,2019-10-24,123.76000213623047,125.7699966430664,123.33999633789062,124.79000091552734,110.94927978515625,6725600
61,2019-10-25,124.81999969482422,124.81999969482422,123.16999816894531,123.25,109.580078125,6093300
62,2019-10-28,123.4800033569336,124.12000274658203,122.5999984741211,123.4800033569336,109.78457641601562,5459500
63,2019-10-29,123.19999694824219,124.55999755859375,123.0999984741211,123.5999984741211,109.8912582397461,5659800
64,2019-10-30,123.98999786376953,125.16999816894531,123.5,124.94000244140625,111.0826416015625,4734500
65,2019-10-31,124.79000091552734,125.44999694824219,123.36000061035156,124.51000213623047,110.70033264160156,6399500
66,2019-11-01,124.83000183105469,125.13999938964844,123.25,123.87000274658203,110.1313247680664,6010200
67,2019-11-04,123.91999816894531,123.91999816894531,118.63999938964844,119.06999969482422,105.86368560791016,10351400
68,2019-11-05,118.83000183105469,119.58999633789062,118.23999786376953,118.9000015258789,105.71256256103516,9239600
69,2019-11-06,119.0999984741211,120.3499984741211,118.66000366210938,120.31999969482422,106.97506713867188,6756300
70,2019-11-07,120.33999633789062,120.33999633789062,118.80999755859375,119.62000274658203,106.3526840209961,8909700
71,2019-11-08,119.8499984741211,120.58999633789062,119.16000366210938,119.69999694824219,106.42381286621094,4249900
72,2019-11-11,119.4800033569336,120.0,119.08999633789062,119.33000183105469,106.09486389160156,3850400
73,2019-11-12,119.48999786376953,119.5999984741211,118.55000305175781,119.2699966430664,106.04150390625,4759600
74,2019-11-13,119.9000015258789,121.05000305175781,119.87000274658203,120.6500015258789,107.26847076416016,7262800
75,2019-11-14,120.62000274658203,121.16999816894531,120.11000061035156,120.5,107.13507080078125,5188300
76,2019-11-15,120.98999786376953,120.98999786376953,119.97000122070312,120.54000091552734,107.17064666748047,7108600
77,2019-11-18,120.25,122.55999755859375,120.16999816894531,121.88999938964844,108.37092590332031,7493700
78,2019-11-19,121.93000030517578,122.77999877929688,121.12999725341797,121.41999816894531,107.95304107666016,5989000
79,2019-11-20,121.41999816894531,122.37999725341797,120.93000030517578,122.29000091552734,108.72653198242188,6480000
80,2019-11-21,121.77999877929688,122.54000091552734,120.27999877929688,120.33999633789062,106.99281311035156,7094200
81,2019-11-22,120.2300033569336,120.61000061035156,119.38999938964844,120.29000091552734,106.9483871459961,4414900
82,2019-11-25,120.44000244140625,120.91999816894531,120.0199966430664,120.51000213623047,107.14396667480469,5134300
83,2019-11-26,120.7300033569336,122.3499984741211,120.41000366210938,122.26000213623047,108.69988250732422,8235200
84,2019-11-27,122.41999816894531,122.44000244140625,120.95999908447266,121.76000213623047,108.2553482055664,3751400
85,2019-11-29,121.98999786376953,122.62999725341797,121.70999908447266,122.05999755859375,108.52205657958984,2927300
86,2019-12-02,121.94000244140625,122.77999877929688,120.95999908447266,122.72000122070312,109.10887145996094,6146200
87,2019-12-03,122.30999755859375,122.95999908447266,121.80000305175781,122.94999694824219,109.3133544921875,6396200
88,2019-12-04,122.75,124.58000183105469,122.69000244140625,124.52999877929688,110.71810913085938,6857300
89,2019-12-05,124.2699966430664,124.62999725341797,123.66000366210938,124.62000274658203,110.79813385009766,7029200
90,2019-12-06,124.7300033569336,125.44999694824219,123.88999938964844,124.19000244140625,110.41581726074219,7150900
91,2019-12-09,124.30999755859375,125.13999938964844,124.18000030517578,124.87000274658203,111.02042388916016,7452800
92,2019-12-10,124.77999877929688,124.87000274658203,124.12000274658203,124.2699966430664,110.48696899414062,4740100
93,2019-12-11,124.2699966430664,125.2699966430664,124.06999969482422,124.66000366210938,110.83369445800781,4823300
94,2019-12-12,124.77999877929688,125.76000213623047,123.87999725341797,124.56999969482422,110.75365447998047,5897800
95,2019-12-13,124.20999908447266,125.73999786376953,123.79000091552734,125.47000122070312,111.55384826660156,5471600
96,2019-12-16,125.47000122070312,126.3499984741211,125.3499984741211,125.55999755859375,111.63387298583984,8281900
97,2019-12-17,125.58999633789062,125.9800033569336,124.30999755859375,125.30999755859375,111.41158294677734,8832200
98,2019-12-18,125.30999755859375,125.87000274658203,123.69000244140625,124.01000213623047,110.25578308105469,8607600
99,2019-12-19,124.16000366210938,125.19999694824219,123.9000015258789,124.91999816894531,111.06484985351562,6629100
100,2019-12-20,126.1500015258789,126.5999984741211,125.02999877929688,125.36000061035156,111.45606231689453,16250500
101,2019-12-23,125.5199966430664,125.81999969482422,124.69000244140625,124.9000015258789,111.04707336425781,6619500
102,2019-12-24,124.79000091552734,125.30999755859375,124.58000183105469,125.22000122070312,111.33157348632812,2022100
103,2019-12-26,125.0999984741211,125.75,124.87000274658203,125.22000122070312,111.33157348632812,4760400
104,2019-12-27,125.55999755859375,126.30000305175781,125.38999938964844,126.08999633789062,112.10509490966797,5192000
105,2019-12-30,125.76000213623047,125.9800033569336,124.13999938964844,124.47000122070312,110.66478729248047,3884300
106,2019-12-31,124.43000030517578,124.98999786376953,123.94999694824219,124.9000015258789,111.04707336425781,4798900
